,time,Albania,Argentina,Australia,Austria,Belgium,Brazil,Bulgaria,Cambodia,Canada,Chile,Colombia,Croatia,Czech Republic,Denmark,Egypt,Estonia,Finland,France,Germany,Greece,Hong Kong,Hungary,Iceland,India,Indonesia,Ireland,Israel,Italy,Japan,Latvia,Lithuania,Luxembourg,Macao,Malaysia,Mexico,Morocco,Netherlands,New Zealand,Norway,Philippines,Poland,Portugal,Republic of Korea,Romania,Russia,Saudi Arabia,Serbia,Singapore,Slovakia,Slovenia,South Africa,Spain,Sweden,Switzerland,Taiwan,Thailand,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Vietnam,transportation_type
365,11/4/2020,100,100,13.94,100,27.17,19.19,100,100,16.78,100,100,100,26.47,32.59,100,31.88,34.02,11.43,36.2,100,100,100,100,100,100,10.26,100,9.27,56.65,100,100,20.24,100,100,21.08,100,21.61,10.43,31.09,20.35,100,100,100,100,100,100,100,14.46,38.6,100,100,7.73,48.85,29.12,55.66,100,100,100,100,14.17,22.65,100,100,transit
366,12/4/2020,100,100,16.51,100,26.24,15.71,100,100,14.93,100,100,100,25.43,34.4,100,26.36,32.26,10.56,37.88,100,100,100,100,100,100,8.65,100,8.71,57.7,100,100,16.34,100,100,22.5,100,19.9,11.15,37.23,21.7,100,100,100,100,100,100,100,15.79,42.14,100,100,8.25,53.02,28.31,48.48,100,100,100,100,13.5,19.06,100,100,transit
367,13/4/2020,100,100,21.67,100,23.95,24.36,100,100,18.09,100,100,100,21.2,35.26,100,35.05,41.28,12.25,38.77,100,100,100,100,100,100,10.7,100,10.25,61.63,100,100,14.57,100,100,26.55,100,22.26,9.79,41.67,22.47,100,100,100,100,100,100,100,13.99,36.84,100,100,9.76,58.53,31.32,46.82,100,100,100,100,15.29,23.67,100,100,transit
368,14/4/2020,100,100,21.58,100,26.06,23.03,100,100,18.73,100,100,100,24.47,34.36,100,31.65,39.78,13.68,41.62,100,100,100,100,100,100,11.88,100,11.23,64.82,100,100,18.4,100,100,25.44,100,23.22,10.74,41.23,21.04,100,100,100,100,100,100,100,14.16,38.79,100,100,9.41,60.46,32.24,50.3,100,100,100,100,16.35,24.44,100,100,transit
369,15/4/2020,100,100,21.98,100,27.54,23.5,100,100,18.73,100,100,100,27.28,37.09,100,29.02,39.22,13.56,43.22,100,100,100,100,100,100,11.44,100,11.32,63.57,100,100,20.83,100,100,25,100,24.5,9.94,45.35,19.47,100,100,100,100,100,100,100,12.77,48.47,100,100,9.57,60.02,34.04,50.39,100,100,100,100,16.64,24.23,100,100,transit
370,16/4/2020,100,100,21.84,100,26.97,23.4,100,100,18.31,100,100,100,28.19,37.28,100,30.45,36.5,13.78,44.83,100,100,100,100,100,100,12.04,100,11.2,60.27,100,100,19.07,100,100,24.36,100,24.49,10.75,41.48,20.52,100,100,100,100,100,100,100,13.18,45.58,100,100,9.44,58.48,33.46,56.58,100,100,100,100,16.26,24.06,100,100,transit
371,17/4/2020,100,100,20.13,100,26.15,22.2,100,100,18.64,100,100,100,27.52,40.06,100,32.75,40.39,13.92,43.47,100,100,100,100,100,100,12.05,100,11.22,53.55,100,100,18.73,100,100,24.24,100,23.6,11.24,43.72,20.09,100,100,100,100,100,100,100,13.93,48.56,100,100,9.32,59.88,35.43,73.77,100,100,100,100,15.65,24.89,100,100,transit
372,18/4/2020,100,100,17.64,100,22.72,19.51,100,100,18.19,100,100,100,27.4,38.39,100,33.21,37.89,12.55,42.91,100,100,100,100,100,100,11.04,100,10.6,58.82,100,100,17.18,100,100,22.67,100,21.68,11.89,42.25,19.96,100,100,100,100,100,100,100,12.37,48.09,100,100,8.3,62,33.75,66.03,100,100,100,100,14.82,22.89,100,100,transit
373,19/4/2020,100,100,21.93,100,26.48,17,100,100,16.95,100,100,100,26.27,42.4,100,33.99,42.44,12.96,46.65,100,100,100,100,100,100,11.84,100,11.38,55.07,100,100,17.05,100,100,21.71,100,23.8,10.74,46.41,18.69,100,100,100,100,100,100,100,13.76,43.91,100,100,9,63.09,35.2,52.53,100,100,100,100,15.7,22.11,100,100,transit
374,20/4/2020,100,100,22.41,100,26.57,22.93,100,100,20.48,100,100,100,30.12,41.87,100,43.51,46.86,14.91,47.02,100,100,100,100,100,100,14.25,100,12.05,58.05,100,100,18.52,100,100,24.57,100,25.58,12.75,47.91,18.65,100,100,100,100,100,100,100,12.99,43.35,100,100,10.26,61.4,34.66,47.52,100,100,100,100,17.27,26.13,100,100,transit
375,21/4/2020,100,100,22.71,100,26.91,19.84,100,100,18.99,100,100,100,28.87,43.19,100,47.15,49.01,15.76,44.89,100,100,100,100,100,100,13.04,100,11.96,57.19,100,100,20.62,100,100,24.48,100,24.69,12.26,50.36,19.49,100,100,100,100,100,100,100,12.61,47.16,100,100,9.54,61.01,34.56,46.98,100,100,100,100,17.05,25.1,100,100,transit
376,22/4/2020,100,100,22.49,100,27.99,25.37,100,100,19.29,100,100,100,29.66,42.56,100,45.26,44.39,15.49,46.87,100,100,100,100,100,100,13.32,100,12.25,55.69,100,100,19.28,100,100,23.46,100,26.53,11.98,51.16,20.48,100,100,100,100,100,100,100,12.12,43.16,100,100,10.26,62.24,37.65,48.34,100,100,100,100,17.04,25.09,100,100,transit
377,23/4/2020,100,100,23.78,100,27.93,24.45,100,100,19.49,100,100,100,30.75,45.63,100,40.8,47.3,15.34,47.32,100,100,100,100,100,100,11.76,100,11.41,56.41,100,100,17.47,100,100,23.74,100,27.01,14.28,49.83,18.56,100,100,100,100,100,100,100,12.17,49.49,100,100,10.37,61.12,36.13,48.84,100,100,100,100,16.97,25.08,100,100,transit
378,24/4/2020,100,100,20.96,100,26.32,24.37,100,100,20.44,100,100,100,30.75,44.02,100,41.49,41.18,14.68,44.47,100,100,100,100,100,100,12.16,100,11.36,59.08,100,100,21.25,100,100,22.97,100,25.83,12.89,47.37,18.61,100,100,100,100,100,100,100,12.57,45.67,100,100,10.1,60.62,36.07,64.15,100,100,100,100,16.63,25.99,100,100,transit
379,25/4/2020,100,100,19.06,100,28.81,21.21,100,100,19.56,100,100,100,27.4,43.87,100,37.99,41.4,13.58,44.16,100,100,100,100,100,100,11.35,100,10.93,54.49,100,100,23.27,100,100,21.8,100,23.55,14.51,43.94,17.92,100,100,100,100,100,100,100,11.74,46.79,100,100,9.84,65.35,34.43,58.8,100,100,100,100,16.37,24.85,100,100,transit
380,26/4/2020,100,100,22.74,100,29.93,18.21,100,100,18.08,100,100,100,32.68,45.5,100,40.29,47.09,14.11,49.81,100,100,100,100,100,100,11.03,100,13.16,55.12,100,100,21.38,100,100,21.89,100,25.04,14.3,48.34,19.66,100,100,100,100,100,100,100,12.39,54.6,100,100,11.18,63.54,37.92,50.85,100,100,100,100,16.96,22.47,100,100,transit
381,27/4/2020,100,100,23.8,100,28.2,25.24,100,100,21.78,100,100,100,36.04,42.76,100,41.31,45.52,16.11,48.72,100,100,100,100,100,100,13.01,100,13.35,55.81,100,100,22.43,100,100,24.9,100,25.21,22.45,47.27,19.4,100,100,100,100,100,100,100,13.22,50.79,100,100,11.52,62.87,40.88,50.26,100,100,100,100,17.53,26.64,100,100,transit
382,28/4/2020,100,100,23.76,100,25.95,25.3,100,100,21.66,100,100,100,34.44,43.49,100,37.12,48,18.43,46.4,100,100,100,100,100,100,13.37,100,12.98,56.2,100,100,22.13,100,100,24.65,100,25.1,22.34,48.01,19.49,100,100,100,100,100,100,100,13.11,52.28,100,100,11.89,60.98,38.42,51.77,100,100,100,100,16.65,27.32,100,100,transit
383,29/4/2020,100,100,22.35,100,26.25,25.43,100,100,21.3,100,100,100,33.64,41.71,100,42.09,44.04,18.1,45.55,100,100,100,100,100,100,12.61,100,13.31,58.62,100,100,22.13,100,100,24.38,100,26.87,20.75,52.31,20.09,100,100,100,100,100,100,100,13.17,47.53,100,100,12.7,61.58,40.82,54.48,100,100,100,100,16.79,26.84,100,100,transit
384,30/4/2020,100,100,23.58,100,28.09,24.75,100,100,21.97,100,100,100,35.42,44.71,100,44.43,45.14,17.36,45.07,100,100,100,100,100,100,12.79,100,13.21,60.87,100,100,18.19,100,100,22.8,100,27.51,22.09,47.18,21.27,100,100,100,100,100,100,100,12.99,42.33,100,100,13.33,63.87,38.82,62.26,100,100,100,100,16.48,26.66,100,100,transit
385,1/5/2020,100,100,23.52,100,27.73,19.59,100,100,23.68,100,100,100,34.18,47.39,100,48.99,43.14,15.99,45.75,100,100,100,100,100,100,15.36,100,13.1,62.19,100,100,18.56,100,100,23.26,100,27.21,19.1,47.27,21.25,100,100,100,100,100,100,100,13.27,48.93,100,100,13.56,62.07,37.35,75.92,100,100,100,100,17.21,29.24,100,100,transit
386,2/5/2020,100,100,21.41,100,27.1,20.12,100,100,22.42,100,100,100,30.2,44.9,100,39.51,43.37,16.16,44.9,100,100,100,100,100,100,14.15,100,13.96,57.57,100,100,21.67,100,100,22.65,100,24.39,16.05,48.91,20.76,100,100,100,100,100,100,100,12.71,55.07,100,100,14.31,63.88,35.63,67.81,100,100,100,100,17.21,28.11,100,100,transit
387,3/5/2020,100,100,25.1,100,33.19,18.01,100,100,22.67,100,100,100,33.17,48.91,100,40.43,51.97,17.49,53.31,100,100,100,100,100,100,13.98,100,17.69,55.51,100,100,24.02,100,100,22.58,100,26.69,20.61,52.53,19.79,100,100,100,100,100,100,100,14.2,46.51,100,100,15.4,69.58,41.94,59.11,100,100,100,100,17.71,26.35,100,100,transit
388,4/5/2020,100,100,25.56,100,32.5,26.74,100,100,25.08,100,100,100,38.92,49.22,100,53.04,54.31,20.31,54.35,100,100,100,100,100,100,16.64,100,20.52,60.04,100,100,28.01,100,100,25.45,100,28.04,19.17,57.17,21.1,100,100,100,100,100,100,100,13.72,48.19,100,100,17.81,64.46,46.51,54.13,100,100,100,100,19.24,30,100,100,transit
389,5/5/2020,100,100,26.55,100,32.93,27.68,100,100,25.29,100,100,100,38.26,48.86,100,57.87,55.89,21.67,54.6,100,100,100,100,100,100,17.3,100,21.63,51.43,100,100,27.47,100,100,25.05,100,29.16,18.5,55.44,19.64,100,100,100,100,100,100,100,14.3,50.98,100,100,18.08,64.57,44.18,55.41,100,100,100,100,19.2,29.8,100,100,transit
390,6/5/2020,100,100,26.43,100,35.82,26.87,100,100,25.24,100,100,100,38.83,48.86,100,63.89,55.71,22.83,55.35,100,100,100,100,100,100,18.02,100,21,58.79,100,100,26.67,100,100,24.95,100,30.91,21.31,56.87,18.41,100,100,100,100,100,100,100,13.28,45.95,100,100,18.29,65.79,45.66,55.71,100,100,100,100,19.38,29.47,100,100,transit
391,7/5/2020,100,100,28.37,100,36.1,25.08,100,100,24.37,100,100,100,42.21,51.43,100,52.85,53.56,23.46,56.71,100,100,100,100,100,100,16.62,100,21.18,62.88,100,100,27.26,100,100,24.16,100,31.04,21.62,54.87,19,100,100,100,100,100,100,100,14.91,49.95,100,100,17.49,67.5,47.04,59.79,100,100,100,100,19.43,30.12,100,100,transit
392,8/5/2020,100,100,27.93,100,35.53,24.67,100,100,25.12,100,100,100,41.44,52.11,100,51.66,52.87,22.11,57.39,100,100,100,100,100,100,16.69,100,21.48,63.21,100,100,22.81,100,100,24.93,100,31.21,21.15,56.98,18.48,100,100,100,100,100,100,100,14.58,57.4,100,100,17.8,70.9,48.28,77,100,100,100,100,19.1,30.07,100,100,transit
393,9/5/2020,100,100,23.76,100,35.21,21.61,100,100,23.18,100,100,100,39.08,51.12,100,51.89,51.51,21.52,56.13,100,100,100,100,100,100,16.43,100,21.79,56.43,100,100,22.34,100,100,24.25,100,30.07,20.14,56.9,18.26,100,100,100,100,100,100,100,13.82,53.3,100,100,15.51,72.64,45.16,65.93,100,100,100,100,19.91,28.58,100,100,transit
394,10/5/2020,100,100,28.5,100,35.31,17.32,100,100,21.5,100,100,100,39.13,49.92,100,52.9,50.07,27.45,55.81,100,100,100,100,100,100,14.49,100,21.56,61.66,100,100,23.98,100,100,20.99,100,27.15,24.76,56.35,19,100,100,100,100,100,100,100,14.49,64,100,100,16.23,68.59,44.98,57.63,100,100,100,100,19.04,24.77,100,100,transit
395,11/5/2020,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,transit
396,12/5/2020,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,transit
397,13/5/2020,100,100,29.89,100,42.2,26.9,100,100,26.02,100,100,100,46.88,54.15,100,60.95,53.56,39.36,59.26,100,100,100,100,100,100,16.27,100,20.1,64.64,100,100,32.72,100,100,26.62,100,31.46,36.3,59.73,19.94,100,100,100,100,100,100,100,15.11,55.26,100,100,18.83,64.84,51.33,58.82,100,100,100,100,21.85,30.69,100,100,transit
398,14/5/2020,100,100,31.44,100,43.37,26.19,100,100,24.99,100,100,100,45.03,52.96,100,63.43,52.16,39.49,60.24,100,100,100,100,100,100,17.53,100,20.93,67.25,100,100,37.42,100,100,26.35,100,31.75,35.28,59.04,21.55,100,100,100,100,100,100,100,15.28,45.49,100,100,17.6,66.52,48.93,66.44,100,100,100,100,21.52,30.83,100,100,transit
399,15/5/2020,100,100,33.85,100,40.9,26.84,100,100,26.34,100,100,100,45.4,55.15,100,64.9,51.61,40.7,61.23,100,100,100,100,100,100,17.09,100,20.55,65.1,100,100,35.07,100,100,26.58,100,31.74,37.88,57.02,21.36,100,100,100,100,100,100,100,16.09,51.35,100,100,16.95,66.42,49.6,83.79,100,100,100,100,22.2,33.06,100,100,transit
400,16/5/2020,100,100,29.61,100,41.03,21.93,100,100,25.97,100,100,100,46.9,53.99,100,56.35,49.46,39.1,61.89,100,100,100,100,100,100,16.22,100,21.57,72.77,100,100,33.52,100,100,27.23,100,30.31,34.85,53.85,23.25,100,100,100,100,100,100,100,15.17,51.07,100,100,16.16,69.57,50.22,72.99,100,100,100,100,21.64,31.28,100,100,transit
401,17/5/2020,100,100,32.92,100,46.06,17.97,100,100,23.82,100,100,100,47.8,56.1,100,60.3,54.59,39.54,66.72,100,100,100,100,100,100,18.56,100,25.92,68.91,100,100,30.87,100,100,24.78,100,32.58,44.52,58.54,22.65,100,100,100,100,100,100,100,16.76,66.14,100,100,18.26,68.54,53.13,60.45,100,100,100,100,22.73,28.39,100,100,transit
402,18/5/2020,100,100,33.36,100,52.08,25.94,100,100,26.21,100,100,100,54.12,56.05,100,77.28,58.3,46.2,68.3,100,100,100,100,100,100,21.43,100,26.67,65.39,100,100,36.04,100,100,28.96,100,34.27,42.86,60.28,23.91,100,100,100,100,100,100,100,16.11,59.81,100,100,22.16,69.06,58.28,53.53,100,100,100,100,25.09,32.65,100,100,transit
403,19/5/2020,100,100,34.04,100,50.94,26.36,100,100,30.01,100,100,100,54.23,58.4,100,65.09,54.81,52.82,69.67,100,100,100,100,100,100,23.29,100,26,68.86,100,100,42.5,100,100,28.53,100,35.32,42.6,66.59,22.56,100,100,100,100,100,100,100,16.29,59.16,100,100,22.5,66.63,57.63,55.6,100,100,100,100,25.44,32.74,100,100,transit
404,20/5/2020,100,100,33.11,100,49.39,24.97,100,100,30.24,100,100,100,55.35,58.45,100,68.4,55.57,52.9,69.97,100,100,100,100,100,100,26.25,100,27.17,69.42,100,100,35.32,100,100,28.06,100,38.22,41.53,65.26,23.25,100,100,100,100,100,100,100,15.9,63.07,100,100,22.06,74.22,60.93,56.76,100,100,100,100,26.88,33.2,100,100,transit
405,21/5/2020,100,100,35,100,47.07,25.05,100,100,30.23,100,100,100,55.13,60.1,100,75.34,60.23,50.76,74.63,100,100,100,100,100,100,23.95,100,28.73,72.92,100,100,38.43,100,100,28.24,100,40.42,47.38,66.35,24.04,100,100,100,100,100,100,100,16.44,67.35,100,100,22.38,76.41,61.79,58.83,100,100,100,100,25.97,33.67,100,100,transit
406,22/5/2020,100,100,36.56,100,47.46,25.97,100,100,31.66,100,100,100,50.62,58.76,100,78.52,62.26,51.32,68.55,100,100,100,100,100,100,19.25,100,28.41,82.62,100,100,45.02,100,100,29.54,100,37.22,49.17,65.03,25.93,100,100,100,100,100,100,100,15.75,63.16,100,100,22.56,75.89,60.36,75.84,100,100,100,100,25.87,36.12,100,100,transit
407,23/5/2020,100,100,31.04,100,46.17,21.65,100,100,30.71,100,100,100,37.9,56.17,100,73.78,57.42,48.75,64.35,100,100,100,100,100,100,21.52,100,30.02,85.96,100,100,37.38,100,100,28.48,100,32.57,39.2,60.66,21.74,100,100,100,100,100,100,100,15.76,47.44,100,100,20.24,67.5,51.53,75.04,100,100,100,100,24.61,33.43,100,100,transit
408,24/5/2020,100,100,36.09,100,47.36,18.33,100,100,29.21,100,100,100,47.46,57.68,100,66.84,60.85,49.17,66.62,100,100,100,100,100,100,25.37,100,31.71,78.43,100,100,33.64,100,100,25.62,100,32.14,42.34,69.42,23.48,100,100,100,100,100,100,100,15.06,62.7,100,100,23.64,71.86,56.51,64.51,100,100,100,100,25.52,31.38,100,100,transit
409,25/5/2020,100,100,37.03,100,54.74,24.54,100,100,33.13,100,100,100,53.89,63.46,100,86.2,64.25,58.81,74.08,100,100,100,100,100,100,25.77,100,32.26,77.05,100,100,49.18,100,100,29.22,100,39.73,44.65,69.16,23.42,100,100,100,100,100,100,100,16.76,55.44,100,100,31.97,74.11,63.3,60.08,100,100,100,100,29.77,33.08,100,100,transit
410,26/5/2020,100,100,38.29,100,54.93,28.63,100,100,34.04,100,100,100,58.77,64.09,100,83.49,68.99,60.28,75.87,100,100,100,100,100,100,26.24,100,31.21,77.82,100,100,45.82,100,100,29.29,100,41.16,45.14,71.93,23.55,100,100,100,100,100,100,100,16.89,65.4,100,100,32.77,75.39,64.81,59.93,100,100,100,100,30.33,37.14,100,100,transit
411,27/5/2020,100,100,38.73,100,55.41,28.46,100,100,34.27,100,100,100,61.71,61.85,100,84.82,78.4,61.35,77.79,100,100,100,100,100,100,26.61,100,31.19,81.08,100,100,44.81,100,100,29.36,100,40.46,48.04,69.91,22.41,100,100,100,100,100,100,100,16.66,58.23,100,100,33.45,74.08,65.84,61.1,100,100,100,100,29.7,36.98,100,100,transit
412,28/5/2020,100,100,40.04,100,54.72,28.67,100,100,32.82,100,100,100,56.73,64.8,100,78.61,65.38,60.9,77.53,100,100,100,100,100,100,31,100,30.82,83.43,100,100,42.13,100,100,29.78,100,40.17,51.58,70.45,24.47,100,100,100,100,100,100,100,17.07,56.84,100,100,33.56,74.57,65.09,64.25,100,100,100,100,30.32,36.37,100,100,transit
413,29/5/2020,100,100,42.98,100,54.77,28.29,100,100,34.46,100,100,100,59.22,72.74,100,90.98,63.78,63.51,80.63,100,100,100,100,100,100,29.6,100,29.44,97.75,100,100,51.49,100,100,29.57,100,42.49,55.31,77.14,23.38,100,100,100,100,100,100,100,18.18,61.77,100,100,35.48,80.55,65.78,91.35,100,100,100,100,31.12,38.46,100,100,transit
